point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
101,6.103518,1.822069,1.644074,0.006970885034826679,0.2536890276741668,2.0886432596752122,-0.011796669183108843,-0.4949485300714209,2.7592914314515546,0.02290651238504271,0.26504261259635964,2.8707995259007903
102,5.669321,0.572329,1.629749,0.004669792958218899,0.21810855570379406,2.0886432596752122,-0.016598211115837813,-0.5718995739282003,2.7592914314515546,0.02406504741277704,0.2814167135250436,2.8707995259007903
103,4.848752,-2.974071,1.002744,-0.00474958917131163,0.07246203193145706,2.0886432596752122,-0.018766744248110534,-0.6066531781878961,2.7592914314515546,0.02424572752628329,0.2839703475054878,2.8707995259007903
104,3.895776,-3.126843,0.684954,-0.0046177355089653815,0.07450080977307127,2.0886432596752122,-0.01814262597270888,-0.5966508594629707,2.7592914314515546,0.03306736379709818,0.40865053342696633,2.8707995259007903
105,4.651446,-3.566874,0.197129,-0.0038835197502931074,0.08585356852932047,2.0886432596752122,-0.016911095541519483,-0.5769139596193089,2.7592914314515546,0.024053840609220778,0.28125832268823214,2.8707995259007903
106,3.892884,-3.306361,-0.409536,-0.00430993653541023,0.07926012942934202,2.0886432596752122,-0.017550171892002808,-0.5871560012307049,2.7592914314515546,0.031842741383216744,0.39134238950002986,2.8707995259007903
107,5.337136,-1.01991,2.074823,-0.0046132133766234595,0.07457073292159433,2.0886432596752122,-0.02037131086735977,-0.6323684750693703,2.7592914314515546,0.020831008228013648,0.2357085711288711,2.8707995259007903
108,6.175825,-1.355744,1.645224,-0.005252054898031933,0.06469269150071688,2.0886432596752122,-0.019634464059731016,-0.620559532899549,2.7592914314515546,0.01832133319357121,0.20023819575962332,2.8707995259007903
109,6.031041,-0.355509,1.524793,-0.00243466542355808,0.10825637512954334,2.0886432596752122,-0.019671552456299146,-0.6211539233830389,2.7592914314515546,0.020536569868304433,0.23154714026684253,2.8707995259007903
110,6.499585,-1.012819,-0.771624,-0.004761504165892383,0.07227779717830796,2.0886432596752122,-0.020303850114169464,-0.631287327502591,2.7592914314515546,0.01935019408421379,0.21477955330312626,2.8707995259007903
111,5.947897,-1.933193,-1.383859,-0.00605892853114165,0.05221646554768378,2.0886432596752122,-0.02050752453196525,-0.6345514787431488,2.7592914314515546,0.01899159735070466,0.20971134304913197,2.8707995259007903
112,6.105487,-0.350612,-1.424047,-0.002419234748304522,0.10849497084412785,2.0886432596752122,-0.019662843326338386,-0.6210143480859875,2.7592914314515546,0.02053331114416057,0.23150108324072516,2.8707995259007903
113,5.179343,-0.343538,-1.83269,-0.0023315908037888633,0.10985015907971096,2.0886432596752122,-0.02145778477301441,-0.6497806527270085,2.7592914314515546,0.022033445576640442,0.2527031634679031,2.8707995259007903
114,5.788746,-1.125903,-1.97169,-0.004796268363369549,0.07174025825647035,2.0886432596752122,-0.019682410034210562,-0.6213279303928173,2.7592914314515546,0.019273884687912357,0.2137010379998039,2.8707995259007903
115,-1.331475,0.81999,1.699891,-0.04754182513414085,-0.5892098619066891,2.0886432596752122,-0.035006548368228696,-0.8669174634073042,2.7592914314515546,-0.04510239471778821,-0.6961581127101538,2.8707995259007903
116,-2.279718,0.676739,1.405448,-0.04909364063118771,-0.6132046982529433,2.0886432596752122,-0.04331054722174743,-1.0,2.7592914314515546,-0.06660045869402431,-1.0,2.8707995259007903
117,-2.576111,0.189364,-0.969384,-0.021034590031647316,-0.17934363136162168,2.0886432596752122,-0.020776086683589767,-0.6388555415207873,2.7592914314515546,-0.06286237140922868,-0.947167917226315,2.8707995259007903
118,-2.12776,0.925391,-1.501535,-0.05193107292754284,-0.6570782925843458,2.0886432596752122,-0.04252274701186076,-0.987374462339244,2.7592914314515546,-0.06377210226111973,-0.9600255559081017,2.8707995259007903
119,-1.118283,0.103827,-1.520821,-0.04456058399228757,-0.5431126335676109,2.0886432596752122,-0.04089950422388755,-0.9613598552156247,2.7592914314515546,-0.04702639670621034,-0.7233509053243075,2.8707995259007903
120,-1.42995,-0.634748,1.699895,-0.00906130882459566,0.005792374586004012,2.0886432596752122,-0.018867389137744883,-0.6082661453190219,2.7592914314515546,-0.03590286592644931,-0.5661370004263921,2.8707995259007903
121,-2.352734,-0.368866,1.407886,0.00888279070517406,0.2832517326199311,2.0886432596752122,-0.01279125280576121,-0.5108880447186372,2.7592914314515546,-0.04965821396768666,-0.7605475721782576,2.8707995259007903
122,-1.743602,-1.537364,1.399366,0.036100009352115325,0.704096033038625,2.0886432596752122,0.004115233582352218,-0.23993929664088165,2.7592914314515546,-0.02627313815619292,-0.43003569088352156,2.8707995259007903
123,-2.360319,-0.699081,-1.423824,0.03354737969774657,0.6646261792282115,2.0886432596752122,-0.0043665923686830865,-0.3758717470678494,2.7592914314515546,-0.043536351392156725,-0.6740245122071729,2.8707995259007903
124,-0.487737,-2.614033,1.676066,0.005753184425068891,0.2348604189217245,2.0886432596752122,-0.00939773072163641,-0.45650237645143954,2.7592914314515546,0.005699332052797601,0.021845729711213346,2.8707995259007903
125,-0.740132,-3.561251,1.422443,0.007277012155205043,0.25842249642003745,2.0886432596752122,-0.004337689219924279,-0.37540853597880797,2.7592914314515546,0.004973423883670058,0.011586140366301123,2.8707995259007903
126,-1.388653,-2.768923,1.262348,0.017380612087321445,0.41464868912175734,2.0886432596752122,0.0030309464966369326,-0.25731642762405205,2.7592914314515546,-0.004890494741559337,-0.1278250947326416,2.8707995259007903
127,-0.239565,-4.244436,0.845727,0.00420237841372284,0.21088119167605668,2.0886432596752122,-0.00573911015003592,-0.39786815519399155,2.7592914314515546,0.008060584124270687,0.05521837603678503,2.8707995259007903
128,0.673859,-4.14668,0.374899,0.001343293908494747,0.16667280161060583,2.0886432596752122,-0.00938374998750513,-0.4562783167430461,2.7592914314515546,0.014404049083677428,0.14487344299321903,2.8707995259007903
129,-1.057922,-4.243945,0.253283,0.00849023207805466,0.2771818228710172,2.0886432596752122,0.00017876694787721803,-0.30302636760145374,2.7592914314515546,0.0033316342111162633,-0.01161801760779102,2.8707995259007903
130,-0.138464,-4.460441,-0.138621,0.00424220229676564,0.2114969656247656,2.0886432596752122,-0.004561075931108771,-0.37898860272616,2.7592914314515546,0.008269601240828095,0.05817250973184174,2.8707995259007903
131,-1.08584,-4.055904,-0.733032,0.008915102765072458,0.2837513555395037,2.0886432596752122,-0.00019264772850080547,-0.3089787777754023,2.7592914314515546,0.0031138156241956594,-0.014696546474851857,2.8707995259007903
132,-1.508058,-2.779702,-1.14338,0.019751240422638094,0.4513043605285485,2.0886432596752122,0.00587052753080064,-0.21180839546351227,2.7592914314515546,-0.00643008913383758,-0.14958488046626772,2.8707995259007903
133,-0.789081,-3.434036,-1.469093,0.00782279028189814,0.2668615517434878,2.0886432596752122,-0.004112221711050523,-0.37179512170341444,2.7592914314515546,0.004392086864335898,0.0033698406426982963,2.8707995259007903
134,-0.241558,-2.14299,-1.580223,0.003062010123503267,0.19324832839408246,2.0886432596752122,-0.01588859309412083,-0.560527008973911,2.7592914314515546,0.008749937043950773,0.06496131346388978,2.8707995259007903
135,-2.618456,1.586769,1.699805,-0.030377333426956366,-0.3238051341769389,2.0886432596752122,-0.00820861250436078,-0.4374451882876228,2.7592914314515546,-0.04689981418992195,-0.7215618572179536,2.8707995259007903
136,-3.197519,2.351759,1.411447,-0.02080857714600448,-0.1758489232513697,2.0886432596752122,0.004883743923397521,-0.22762290457626955,2.7592914314515546,-0.040319264678741806,-0.6285559667763104,2.8707995259007903
137,-2.138823,2.420001,1.407234,-0.032686261632728364,-0.3595067717351289,2.0886432596752122,0.01282897362114932,-0.10029011700725665,2.7592914314515546,-0.04180171991252557,-0.6495081788710123,2.8707995259007903
138,-3.997928,2.011346,0.910473,-0.012643853425807539,-0.049602465569171694,2.0886432596752122,0.010453043579914834,-0.13836753033930327,2.7592914314515546,-0.041431081422786065,-0.6442697770154222,2.8707995259007903
139,-4.152913,2.336222,-0.072659,-0.013720011816611422,-0.0662424878650747,2.0886432596752122,0.016430553158621297,-0.04257005357251553,2.7592914314515546,-0.04185195927126539,-0.6502182345110278,2.8707995259007903
140,-3.768821,2.349115,-1.007013,-0.016626631995050545,-0.11118589488420227,2.0886432596752122,0.009477267066290374,-0.15400563625326225,2.7592914314515546,-0.04059621159474913,-0.6324701831323407,2.8707995259007903
141,-1.836937,2.456908,-1.239197,-0.03749221810525505,-0.43381853061687214,2.0886432596752122,0.025340533573771307,0.10022413698026233,2.7592914314515546,-0.04195969830783186,-0.6517409591731802,2.8707995259007903
142,-3.568775,1.45307,-1.405283,-0.013656751208063866,-0.06526432522128633,2.0886432596752122,0.002584948774228657,-0.2644641295035517,2.7592914314515546,-0.04348319108147347,-0.6732731734287243,2.8707995259007903
143,-2.855798,2.419362,-1.470538,-0.024077660689751035,-0.22639689418200315,2.0886432596752122,0.0045022167866890506,-0.2337373802677728,2.7592914314515546,-0.04080237742719328,-0.6353840183360017,2.8707995259007903
144,-3.722425,0.765843,1.549942,-0.0067048713012298755,0.042228621576020586,2.0886432596752122,0.0003240011838969714,-0.30069879737046545,2.7592914314515546,-0.043517986495084315,-0.6737649527885883,2.8707995259007903
145,-4.559619,1.217876,1.231008,-0.004180789510916938,0.08125705607636902,2.0886432596752122,0.006718171348298885,-0.19822378504271698,2.7592914314515546,-0.040006805619168695,-0.6241398411909345,2.8707995259007903
146,-4.829219,0.273151,0.965983,0.011373460511195255,0.3217635366982936,2.0886432596752122,0.004048060020657829,-0.2410158415850645,2.7592914314515546,-0.04270030478146536,-0.6622082863211793,2.8707995259007903
147,-5.061715,0.27591,-0.607736,0.01431107673645382,0.3671862178787044,2.0886432596752122,0.005722501739168884,-0.21418070405591394,2.7592914314515546,-0.04290155842451959,-0.6650526953245739,2.8707995259007903
148,-4.349305,0.284323,-1.331138,0.004991258858594971,0.22307919924041553,2.0886432596752122,0.0019303275202502412,-0.2749552987009105,2.7592914314515546,-0.04313602275276951,-0.6683664860024856,2.8707995259007903
149,-2.719076,-1.321133,1.540155,0.05523697511183334,1.0,2.0886432596752122,0.006281903290280777,-0.20521555621460452,2.7592914314515546,-0.03548578004954761,-0.5602421365847067,2.8707995259007903
150,-2.475457,-2.241535,1.226766,0.04933281039208248,0.9087072744914908,2.0886432596752122,0.02463414802521502,0.08890337667278003,2.7592914314515546,-0.026768817432349934,-0.4370413508780444,2.8707995259007903
151,-3.432788,-1.893729,1.122954,0.050845987721618524,0.9321046709308067,2.0886432596752122,0.019852611496778305,0.012272945811707903,2.7592914314515546,-0.03620963872170657,-0.5704727594595396,2.8707995259007903
152,-3.097873,-2.639567,0.543924,0.04287984873940154,0.8089288155835905,2.0886432596752122,0.040252222555097195,0.3392036249982908,2.7592914314515546,-0.028482404481721346,-0.46126025373794777,2.8707995259007903
153,-2.443823,-2.830318,-0.201246,0.03704474704640415,0.7187039721961712,2.0886432596752122,0.03921292974477675,0.32254758663655747,2.7592914314515546,-0.021068807115363963,-0.3564805201818919,2.8707995259007903
154,-3.68622,-2.323117,-0.22548,0.04385606639306605,0.8240235113657766,2.0886432596752122,0.0335560289459087,0.231888288526515,2.7592914314515546,-0.03539307555850302,-0.5589319019724006,2.8707995259007903
155,-2.978406,-2.438162,-0.955864,0.04692518244797794,0.8714794992750456,2.0886432596752122,0.033220684543857626,0.22651395208399405,2.7592914314515546,-0.029016458753331253,-0.46880828494580573,2.8707995259007903
156,-2.137759,-2.011825,-1.313098,0.048277656037746475,0.8923920256100928,2.0886432596752122,0.01711654336906987,-0.031576155464549394,2.7592914314515546,-0.025848997565360854,-0.4240411195706303,2.8707995259007903
157,-3.27629,-1.564585,-1.34113,0.05381952477511165,0.9780827753535748,2.0886432596752122,0.01159623614996308,-0.12004636125924295,2.7592914314515546,-0.037480820961969474,-0.5884389545270471,2.8707995259007903
158,-3.749818,-0.644686,1.699902,0.02324728600419057,0.5053617157670003,2.0886432596752122,0.0015069383481440823,-0.28174066873572134,2.7592914314515546,-0.039154509594411024,-0.6120939549670279,2.8707995259007903
159,-4.284884,-1.435357,-1.401722,0.036684820660247475,0.7131386361436809,2.0886432596752122,0.003197334139697361,-0.25464984613882236,2.7592914314515546,-0.03862392671845383,-0.6045949865681659,2.8707995259007903
160,-3.393681,0.02417,-1.525866,0.00533132028039196,0.22833737469956095,2.0886432596752122,-0.0018547063600089508,-0.33561545999907116,2.7592914314515546,-0.045100545198412334,-0.6961319726140798,2.8707995259007903
161,-2.726864,3.249878,1.453587,-0.02224957259037641,-0.1981302124440617,2.0886432596752122,0.009271918754013342,-0.15729661386115013,2.7592914314515546,-0.03558385435103828,-0.5616282651631916,2.8707995259007903
162,-3.665832,3.200884,1.103023,-0.01777155247541362,-0.12888914608131108,2.0886432596752122,0.009889045094449322,-0.14740635011808778,2.7592914314515546,-0.035891516274602075,-0.5659765906499044,2.8707995259007903
163,-1.782925,3.329402,1.095798,-0.030670095015771004,-0.32833193934510796,2.0886432596752122,0.03333011315497192,0.22826768993967006,2.7592914314515546,-0.03547286443109998,-0.5600595942921085,2.8707995259007903
164,-2.499855,4.033724,0.87434,-0.021665199999093776,-0.1890943929669735,2.0886432596752122,0.017211259496379583,-0.030058204571134617,2.7592914314515546,-0.03168665327592901,-0.5065473550348119,2.8707995259007903
165,-3.472726,4.000157,0.532257,-0.017853149036403337,-0.1301508270808186,2.0886432596752122,0.014106361789496535,-0.07981828642829292,2.7592914314515546,-0.03204103448429452,-0.5115559853602616,2.8707995259007903
166,-1.706911,3.927144,0.269858,-0.02765237282812194,-0.2816706254396232,2.0886432596752122,0.03841173722890323,0.3097074196047003,2.7592914314515546,-0.03175695696815595,-0.5075409889989348,2.8707995259007903
167,-4.117516,3.31181,0.193735,-0.016118166131016576,-0.10332377775857127,2.0886432596752122,0.01558618576836679,-0.05610215492433701,2.7592914314515546,-0.03534859996431727,-0.5583033082306259,2.8707995259007903
168,-2.715232,4.32422,-0.072225,-0.019982397454883394,-0.16307417875450458,2.0886432596752122,0.01803895135976541,-0.016793350536401075,2.7592914314515546,-0.03025744503149852,-0.4863477067875097,2.8707995259007903
169,-3.618029,3.92466,-0.459541,-0.017466083278894207,-0.12416585043614348,2.0886432596752122,0.014323236451234234,-0.07634258386427994,2.7592914314515546,-0.03237775237689666,-0.5163149720339261,2.8707995259007903
170,-1.516369,3.517235,-0.640268,-0.03313785727417207,-0.3664895371036565,2.0886432596752122,0.05056181223657363,0.5044284004640756,2.7592914314515546,-0.034624067956329885,-0.5480631687951802,2.8707995259007903
171,-2.399221,3.952632,-0.952194,-0.02242602895205259,-0.20085865634008726,2.0886432596752122,0.017962017941648423,-0.018026310055346162,2.7592914314515546,-0.0320555443035051,-0.5117610592151933,2.8707995259007903
172,-3.46375,3.285894,-1.221609,-0.018526681325006233,-0.1405652720130286,2.0886432596752122,0.008865451226214294,-0.16381079222223427,2.7592914314515546,-0.03547816017427241,-0.5601344414319205,2.8707995259007903
173,-4.820993,-1.209886,1.520148,0.03260264165141402,0.6500182346272143,2.0886432596752122,-0.00026069982210685794,-0.3100694023524637,2.7592914314515546,-0.03754552829366453,-0.5893534925898907,2.8707995259007903
174,-5.54126,-0.591859,1.196284,0.027173779878487014,0.5660748470043202,2.0886432596752122,0.0007167831633450028,-0.29440394797622516,2.7592914314515546,-0.03694138486387244,-0.5808148595248528,2.8707995259007903
175,-5.610562,-1.730137,1.188117,0.029020251402285258,0.5946257811301052,2.0886432596752122,-1.059807405434654e-05,-0.3060611918957641,2.7592914314515546,-0.033477328859031985,-0.5318557851006671,2.8707995259007903
176,-4.521122,-2.106921,1.17995,0.034813273083469376,0.6841999653387565,2.0886432596752122,0.0058913737172838765,-0.21147430782400134,2.7592914314515546,-0.03480091443761024,-0.55056262031287,2.8707995259007903
177,-6.197027,-1.121559,0.651068,0.025701457967207908,0.5433091745533254,2.0886432596752122,0.0016913439353345439,-0.2787853259258204,2.7592914314515546,-0.03286975057814168,-0.5232686057273945,2.8707995259007903
178,-5.269491,-2.50207,0.6429,0.028946800638539827,0.5934900539389971,2.0886432596752122,0.004141614020462647,-0.2395165153180404,2.7592914314515546,-0.031365665268532794,-0.5020106859620768,2.8707995259007903
179,-5.63487,0.023305,0.404584,0.021508266076433635,0.47847224427453816,2.0886432596752122,0.004969917613074415,-0.22624185751544368,2.7592914314515546,-0.03873852579296688,-0.6062146672575622,2.8707995259007903
180,-6.080217,-2.023825,0.233595,0.02597114218518337,0.5474791475222791,2.0886432596752122,0.0020189315134002683,-0.2735353028207749,2.7592914314515546,-0.030721216567645815,-0.4929024002226986,2.8707995259007903
181,-4.631553,-2.701135,-0.116969,0.03197892750934628,0.6403740992295204,2.0886432596752122,0.01065001035528823,-0.13521087791755249,2.7592914314515546,-0.03171868495398611,-0.507000073266774,2.8707995259007903
182,-6.203312,-0.588412,-0.200945,0.024235665171183918,0.52064445808088,2.0886432596752122,0.003381983874820804,-0.2516905905362058,2.7592914314515546,-0.034031427864551045,-0.5396871176229092,2.8707995259007903
183,-5.527727,-2.445462,-0.511196,0.027783059387241682,0.5754957879148315,2.0886432596752122,0.0032728459130222376,-0.25343967035316106,2.7592914314515546,-0.0309341473334519,-0.4959118472973798,2.8707995259007903
184,-6.18016,-1.502733,-0.618417,0.02602171551290322,0.5482611339919545,2.0886432596752122,0.0013914665942125204,-0.283591255927398,2.7592914314515546,-0.03196988540074175,-0.5105504030971557,2.8707995259007903
185,-5.631894,-0.43483,-1.037879,0.025873362228528318,0.545967231922553,2.0886432596752122,0.001690736481933186,-0.27879506116795383,2.7592914314515546,-0.03701705961266777,-0.5818844050671665,2.8707995259007903
186,-4.655928,-2.292125,-1.041335,0.03331360615855772,0.6610114725665008,2.0886432596752122,0.006153151289669534,-0.20727897687915187,2.7592914314515546,-0.03366739862677015,-0.5345421273224665,2.8707995259007903
187,-5.459876,-1.691473,-1.290017,0.02985271052527949,0.6074976208940497,2.0886432596752122,-0.00021895720651787798,-0.3094004218691341,2.7592914314515546,-0.03408188182655003,-0.5404002063481064,2.8707995259007903
188,0.259046,-3.157947,2.088952,0.001701278452653554,0.17220811206982312,2.0886432596752122,-0.010506995089422322,-0.47427980133081415,2.7592914314515546,0.011498651823612871,0.1038101459539793,2.8707995259007903
189,1.147002,-2.961417,1.669565,-0.001478977021772021,0.1230336388200457,2.0886432596752122,-0.014402610544838268,-0.5367121782544672,2.7592914314515546,0.025700969918906136,0.30453794817536606,2.8707995259007903
190,0.473073,-4.037191,1.662536,0.0013115734458248873,0.16618232622094808,2.0886432596752122,-0.009648756528386038,-0.4605253961678154,2.7592914314515546,0.011594396708925814,0.10516335183726211,2.8707995259007903
191,1.08655,-3.937246,-0.539795,0.00032769813404476267,0.15096922444679373,2.0886432596752122,-0.010950187706693981,-0.4813825476998934,2.7592914314515546,0.019382140656188263,0.21523106869222808,2.8707995259007903
192,0.297135,-4.335663,-1.041945,0.0021337901433646778,0.17889579321246196,2.0886432596752122,-0.008285599405155164,-0.4386790049370296,2.7592914314515546,0.010614292425369598,0.09131109353224609,2.8707995259007903
193,1.205905,-3.568635,-1.486002,-0.0008193374873877168,0.13323326803188928,2.0886432596752122,-0.012638854021522317,-0.5084456531506807,2.7592914314515546,0.021303912470174158,0.2423923412397171,2.8707995259007903
194,0.91034,-2.638811,-1.756441,-0.0012026296424685334,0.1273066404453822,2.0886432596752122,-0.01494546081152004,-0.5454120699276721,2.7592914314515546,0.024037364292556873,0.2810254554330096,2.8707995259007903
195,0.058816,-3.807338,-1.871169,0.0026343978573013516,0.18663640425317007,2.0886432596752122,-0.008569215025958865,-0.4432243194173989,2.7592914314515546,0.00908521705861931,0.06969997795665828,2.8707995259007903
196,-1.626968,-3.697513,0.975891,0.01371186184833828,0.35792090044635927,2.0886432596752122,0.004071932168194792,-0.2406332589276996,2.7592914314515546,-0.0019060799588346278,-0.08564500721214885,2.8707995259007903
197,-2.275509,-3.733672,0.205689,0.019113146251387825,0.4414378749561425,2.0886432596752122,0.012366097460925207,-0.10770831811946047,2.7592914314515546,-0.007718377910265417,-0.16779284996700294,2.8707995259007903
198,-2.030356,-3.635112,-0.765187,0.017765388980746533,0.4205982743689243,2.0886432596752122,0.009326624092123481,-0.15641988864848066,2.7592914314515546,-0.006004063196508813,-0.14356366269635668,2.8707995259007903
199,-5.465103,1.409054,0.843679,0.0005761342083761001,0.1548106495114554,2.0886432596752122,0.010211620712122116,-0.14223665029031618,2.7592914314515546,-0.03378652205161581,-0.536225752706852,2.8707995259007903
200,-4.944526,2.233291,0.578678,-0.006261831870417289,0.04907908714845233,2.0886432596752122,0.013917565428889223,-0.0828439971746815,2.7592914314515546,-0.03472205559691455,-0.5494480725557809,2.8707995259007903
201,-5.793894,0.935492,0.012068,0.00634165438044576,0.2439595935986283,2.0886432596752122,0.009371839754896083,-0.15569524800225176,2.7592914314515546,-0.03446086286283734,-0.5457565171973012,2.8707995259007903
202,-5.602627,1.924664,-0.111944,-0.0016145049928431021,0.12093804724206558,2.0886432596752122,0.012440827642423269,-0.10651066837393097,2.7592914314515546,-0.03191134007708829,-0.5097229554883607,2.8707995259007903
