point_index,x,y,z,gap_effect,gap_effect_normalized,gap_baseline,homo_effect,homo_effect_normalized,homo_baseline,lumo_effect,lumo_effect_normalized,lumo_baseline
119,11.252532,24.60119,17.038091,-0.01266251490896,-0.6436684651887288,0.7277855840285482,-0.19962442596085,0.8769612128606425,1.7785305759749417,-0.2122869408698,0.6389213144406156,2.50631616000349
120,11.056535,23.672536,16.718744,-0.00764461423999,-0.6263920532038934,0.7277855840285482,-0.21766791605984,0.804516875841315,1.7785305759749417,-0.22531253029983,0.49480722330568083,2.50631616000349
121,8.09186,19.879003,22.515763,-0.10598459443424,-0.9649722931282426,0.7277855840285482,-0.2480472211068,0.6825444303132675,1.7785305759749417,-0.35403181554104,-0.9293327669590579,2.50631616000349
122,10.367703,20.717653,22.46935,-0.10555926861097,-0.9635079149678614,0.7277855840285482,-0.24864901754652,0.6801282268040278,1.7785305759749417,-0.35420828615749,-0.9312852239007052,2.50631616000349
123,7.563234,20.72344,22.296638,-0.09171038051415,-0.9158268004786707,0.7277855840285482,-0.22979258591703,0.7558365116455035,1.7785305759749417,-0.32150296643118,-0.5694361534265281,2.50631616000349
124,10.218404,21.692698,22.244372,-0.0900881972918,-0.9102416947715146,0.7277855840285482,-0.23092050608585,0.7513079294037859,1.7785305759749417,-0.32100870337765,-0.563967666098282,2.50631616000349
125,7.750163,21.702167,22.107085,-0.0865192183506,-0.8979538567649427,0.7277855840285482,-0.2237796982136,0.7799781638899901,1.7785305759749417,-0.3102989165642,-0.4454754319341274,2.50631616000349
126,9.439686,22.319706,22.067244,-0.08480051388286,-0.8920364326420478,0.7277855840285482,-0.22471249231269,0.7762330098364572,1.7785305759749417,-0.30951300619556,-0.43678018178069034,2.50631616000349
127,7.728475,20.00342,21.58104,-0.09197468879709,-0.9167368023077849,0.7277855840285482,-0.23265503546851,0.7443438204382828,1.7785305759749417,-0.3246297242656,-0.6040303547812562,2.50631616000349
128,10.526832,21.058619,21.522818,-0.08890034152513,-0.9061519594504355,0.7277855840285482,-0.23374094147581,0.7399839244130364,1.7785305759749417,-0.32264128300094,-0.5820303979139676,2.50631616000349
129,7.524072,21.091176,21.347128,-0.08143767941911,-0.8804583410325793,0.7277855840285482,-0.22093162485585,0.7914131348990721,1.7785305759749417,-0.30236930427495,-0.35774282879502783,2.50631616000349
130,10.004275,21.963861,21.29784,-0.07699519561729,-0.8651630640912056,0.7277855840285482,-0.22240505225875,0.7854973463923256,1.7785305759749417,-0.29940024787604,-0.32489342364866214,2.50631616000349
131,7.947981,20.430301,20.699814,-0.08714943964978,-0.9001236810648898,0.7277855840285482,-0.233053993485,0.7427420100986755,1.7785305759749417,-0.32020343313477,-0.5550582198276124,2.50631616000349
132,8.545981,22.444501,25.174451,-0.09730074048094,-0.9350741647254444,0.7277855840285482,-0.21310709420223,0.8228285059042988,1.7785305759749417,-0.31040783468317,-0.446680493387032,2.50631616000349
133,7.731749,21.933761,24.892995,-0.09629081143435,-0.9315970233000996,0.7277855840285482,-0.2146287784432,0.8167189669301287,1.7785305759749417,-0.31091958987755,-0.4523425123780205,2.50631616000349
134,9.424986,22.780075,24.810903,-0.09068159646374,-0.9122847421019036,0.7277855840285482,-0.20879432697023,0.8401442004360571,1.7785305759749417,-0.29947592343397,-0.32573069203569294,2.50631616000349
135,7.781777,22.941978,24.747659,-0.08180879569353,-0.8817360780931802,0.7277855840285482,-0.19690387157341,0.8878841971525864,1.7785305759749417,-0.27871266726694,-0.09600766816893602,2.50631616000349
136,8.65738,23.4156,24.619601,-0.07909103594838,-0.8723789504554482,0.7277855840285482,-0.194602491903,0.8971242013611926,1.7785305759749417,-0.27369352785138,-0.04047630668710178,2.50631616000349
137,10.002438,22.206475,24.21574,-0.09634137789499,-0.9317711214069102,0.7277855840285482,-0.22236059323867,0.7856758486785549,1.7785305759749417,-0.31870197113366,-0.5384461630123754,2.50631616000349
138,7.161566,22.370338,24.187364,-0.08247393956537,-0.8840261392795558,0.7277855840285482,-0.2027273147406,0.8645031618261432,1.7785305759749417,-0.28520125430596,-0.1677968819240122,2.50631616000349
139,7.4596,21.325714,24.146005,-0.09652344739636,-0.9323979787169788,0.7277855840285482,-0.22249793305166,0.7851244314281318,1.7785305759749417,-0.31902138044801,-0.5419800824011944,2.50631616000349
140,9.487397,23.400893,24.024438,-0.07908873634654,-0.8723710330271431,0.7277855840285482,-0.20070674704621,0.8726157102422032,1.7785305759749417,-0.27979548339275,-0.10798786013457529,2.50631616000349
141,7.894743,23.554445,23.959519,-0.07351425648138,-0.8531783432739914,0.7277855840285482,-0.19153126859399,0.9094551160145605,1.7785305759749417,-0.26504552507537,0.05520451197311038,2.50631616000349
142,8.735,23.726397,23.443306,-0.07299292888168,-0.8513834352067237,0.7277855840285482,-0.1958268130455,0.8922085706832827,1.7785305759749417,-0.26881974192718,0.013446875263728675,2.50631616000349
143,7.299707,22.989916,23.378387,-0.07526658647753,-0.8592115386168332,0.7277855840285482,-0.19858312254005,0.8811420301826769,1.7785305759749417,-0.27384970901757,-0.04220428275596,2.50631616000349
144,9.971731,22.774416,23.371162,-0.08464894843146,-0.8915145994385237,0.7277855840285482,-0.21470477989988,0.8164138222429602,1.7785305759749417,-0.29935372833134,-0.3243787350857783,2.50631616000349
145,7.158032,21.831187,23.327708,-0.08538966741426,-0.8940648624182148,0.7277855840285482,-0.21379131936019,0.8200813523509443,1.7785305759749417,-0.29918098677445,-0.32246753616413537,2.50631616000349
146,8.056626,23.347202,22.783224,-0.07334481083878,-0.8525949493561533,0.7277855840285482,-0.20088567090859,0.8718973336689382,1.7785305759749417,-0.27423048174737,-0.04641712211949678,2.50631616000349
147,9.302348,23.21918,22.765633,-0.07724692632502,-0.8660297618803571,0.7277855840285482,-0.20891445083626,0.8396619049495964,1.7785305759749417,-0.28616137716128,-0.1784196052499385,2.50631616000349
148,8.504676,22.657758,22.213296,-0.08188842025554,-0.8820102219689057,0.7277855840285482,-0.21794691874068,0.8033966843412681,1.7785305759749417,-0.29983533899622,-0.32970723738679963,2.50631616000349
149,9.333657,17.02787,13.983436,0.2917292273906,0.4043389569726372,0.7277855840285482,-0.50563009367248,-0.35164686683490043,1.7785305759749417,-0.21390086628188,0.6210649713422176,2.50631616000349
150,8.551742,17.462234,13.478249,0.32595605169322,0.5221804123129672,0.7277855840285482,-0.53689616063767,-0.47717964791376,1.7785305759749417,-0.21094010894446,0.6538225563287106,2.50631616000349
151,9.690424,16.759667,13.076795,0.37002026908731,0.67389158072992,0.7277855840285482,-0.57297197462713,-0.6220234897958414,1.7785305759749417,-0.20295170553982,0.7422056197181313,2.50631616000349
152,9.643598,20.094084,12.98673,0.29618431152969,0.41967761632274825,0.7277855840285482,-0.52821894495988,-0.44234075956663266,1.7785305759749417,-0.2320346334302,0.4204344059869376,2.50631616000349
153,11.38485,19.143237,12.730297,0.32820743979644,0.5299318428363955,0.7277855840285482,-0.54992051684151,-0.5294722390429878,1.7785305759749417,-0.22171307704507,0.5346312894010317,2.50631616000349
154,10.612448,19.90162,12.718314,0.25833749278305,0.289372678836499,0.7277855840285482,-0.49137826091124,-0.2944259760851581,1.7785305759749417,-0.23304076812818,0.40930261127333933,2.50631616000349
155,8.941891,17.210531,12.585089,0.38170730878329,0.7141295459649555,0.7277855840285482,-0.58300931201559,-0.6623232460268711,1.7785305759749417,-0.2013020032323,0.7604577955577396,2.50631616000349
156,10.722307,19.242177,11.969988,0.34355813806761,0.5827836239064401,0.7277855840285482,-0.56473833755796,-0.5889655627838624,1.7785305759749417,-0.22118019949035,0.5405270045160522,2.50631616000349
157,9.556497,17.515362,11.854926,0.46473783293381,1.0,0.7277855840285482,-0.66711343136653,-1.0,1.7785305759749417,-0.20237559843272,0.748579623181244,2.50631616000349
158,10.005783,18.670964,11.554303,0.43479517841661,0.8969087533841271,0.7277855840285482,-0.64724861296065,-0.9202430576607866,1.7785305759749417,-0.21245343454404,0.6370792415984072,2.50631616000349
159,11.275936,24.338845,20.243373,-0.02921353312462,-0.7006528951975737,0.7277855840285482,-0.18543353368188,0.933937428505321,1.7785305759749417,-0.2146470668065,0.6128090677619848,2.50631616000349
160,10.371625,24.727263,20.021113,-0.02880738500417,-0.6992545450271226,0.7277855840285482,-0.18483761039543,0.9363300513939308,1.7785305759749417,-0.21364499539961,0.6238959065443683,2.50631616000349
161,11.237765,25.205732,19.72695,-0.02407122356133,-0.682948148844515,0.7277855840285482,-0.17892368915577,0.9600743547987178,1.7785305759749417,-0.2029949127171,0.741727578926376,2.50631616000349
162,9.555853,24.46546,19.457879,-0.02821401180914,-0.6972115871340958,0.7277855840285482,-0.19064296533744,0.9130216400151738,1.7785305759749417,-0.21885697714658,0.5662309527615648,2.50631616000349
163,9.258384,23.779965,18.778459,-0.02733393258736,-0.6941815129620845,0.7277855840285482,-0.20236117981776,0.8659731879463255,1.7785305759749417,-0.22969511240513,0.44631868155313437,2.50631616000349
164,9.809685,23.891795,17.35708,-0.0170865859175,-0.6589003476901796,0.7277855840285482,-0.21275865845646,0.8242274700990115,1.7785305759749417,-0.22984524437396,0.4446576333253778,2.50631616000349
165,8.566139,21.982378,14.932495,0.0206052082078,-0.5291291531778847,0.7277855840285482,-0.26361581501291,0.6200367636887039,1.7785305759749417,-0.24301060680511,0.2989971047620399,2.50631616000349
166,8.768878,23.025252,14.910418,0.00356686112201,-0.5877914351188203,0.7277855840285482,-0.2394212766466,0.7171774655052621,1.7785305759749417,-0.23585441552459,0.3781726390378435,2.50631616000349
167,9.60912,23.646922,14.840491,0.00020370560426,-0.5993706321031336,0.7277855840285482,-0.23151164027207,0.7489345346794158,1.7785305759749417,-0.23130793466781,0.4284745436124391,2.50631616000349
168,10.655148,20.95088,14.774773,0.06126881644037,-0.38912613299852616,0.7277855840285482,-0.30739625526377,0.4442589651038633,1.7785305759749417,-0.2461274388234,0.26451272185184616,2.50631616000349
169,10.627473,23.550807,14.761425,-0.00086360048949,-0.6030453201860556,0.7277855840285482,-0.23500961446316,0.7348902217558082,1.7785305759749417,-0.23587321495265,0.3779646436528148,2.50631616000349
170,8.839831,21.167419,14.416102,0.07739788438753,-0.33359445926299625,0.7277855840285482,-0.32053995814272,0.3914871988978421,1.7785305759749417,-0.24314207375519,0.2975425648253378,2.50631616000349
171,9.027495,23.459791,14.027036,0.00491910597975,-0.5831357153651077,0.7277855840285482,-0.232370692289,0.7454854539588798,1.7785305759749417,-0.22745158630924,0.4711408768160439,2.50631616000349
172,10.051762,23.75071,13.94797,-0.00047211345028,-0.6016974474754737,0.7277855840285482,-0.22919548280546,0.758233871513941,1.7785305759749417,-0.22966759625573,0.44662311805357957,2.50631616000349
173,9.443951,20.917287,13.656145,0.12411225680048,-0.1727589233166832,0.7277855840285482,-0.36581256584899,0.20971837078179978,1.7785305759749417,-0.24170030904851,0.31349413549703353,2.50631616000349
174,9.583416,23.283533,13.197152,0.00219350435584,-0.5925198422475697,0.7277855840285482,-0.23896277405881,0.7190183463887201,1.7785305759749417,-0.23676926970298,0.36805076477273624,2.50631616000349
175,9.773368,21.516945,12.924939,0.05651242140706,-0.40550219254594566,0.7277855840285482,-0.30602946039127,0.44974662563053824,1.7785305759749417,-0.24951703898421,0.22701045378866214,2.50631616000349
176,7.989897,22.67533,17.903756,-0.03009899318275,-0.7037014953532061,0.7277855840285482,-0.22160752767515,0.7886993954082613,1.7785305759749417,-0.2517065208579,0.20278619952529664,2.50631616000349
177,7.618694,21.793609,17.589558,-0.04464783497083,-0.7537925197107395,0.7277855840285482,-0.23053342260514,0.7528620636636951,1.7785305759749417,-0.27518125757597,-0.05693643068113896,2.50631616000349
178,7.87807,23.359974,17.177244,-0.01969045343946,-0.6678653493972675,0.7277855840285482,-0.21579330746789,0.8120434006915245,1.7785305759749417,-0.23548376090735,0.3822735324043549,2.50631616000349
179,7.488479,21.293204,16.718212,-0.03227346735507,-0.7111881145849686,0.7277855840285482,-0.244157769052,0.6981605208773771,1.7785305759749417,-0.27643123640707,-0.0707660975956036,2.50631616000349
180,8.568506,23.829135,16.5848,-0.01486969214619,-0.6512676796390544,0.7277855840285482,-0.21662902909968,0.8086879911108067,1.7785305759749417,-0.23149872124588,0.42636369600381463,2.50631616000349
181,9.552718,23.742686,16.386975,-0.01000189627593,-0.6345080718945763,0.7277855840285482,-0.22461624857963,0.7766194269539628,1.7785305759749417,-0.23461814485556,0.3918506399314756,2.50631616000349
182,7.738599,21.541132,15.560568,0.01409877755631,-0.5515305086253961,0.7277855840285482,-0.26266470966978,0.6238554371072378,1.7785305759749417,-0.24856593211347,0.23753342497435614,2.50631616000349
183,9.260672,17.865084,21.652574,-0.11491842131876,-0.9957310673727411,0.7277855840285482,-0.24550057230111,0.6927691863519898,1.7785305759749417,-0.36041899361987,-1.0,2.50631616000349
184,10.75207,18.400469,21.608759,-0.11327352088125,-0.9900677472898642,0.7277855840285482,-0.24504942247743,0.6945805459999059,1.7785305759749417,-0.35832294335868,-0.9768094657069313,2.50631616000349
185,8.401793,18.258297,21.281454,-0.11462526237348,-0.9947217339781969,0.7277855840285482,-0.24467018601338,0.6961031746078377,1.7785305759749417,-0.35929544838685,-0.9875691844138456,2.50631616000349
186,11.139066,19.255577,21.205339,-0.10906100329825,-0.9755642339566261,0.7277855840285482,-0.24468407646331,0.6960474046636329,1.7785305759749417,-0.35374507976156,-0.9261603449755764,2.50631616000349
187,8.87802,17.482519,20.810626,-0.10939895255175,-0.9767277784184641,0.7277855840285482,-0.24106015502572,0.7105973938572996,1.7785305759749417,-0.35045910757747,-0.889804608649891,2.50631616000349
188,8.047449,19.074688,20.79808,-0.10582799240866,-0.9644331192206541,0.7277855840285482,-0.24258900301339,0.7044590925496004,1.7785305759749417,-0.34841699542205,-0.8672108412925794,2.50631616000349
189,10.856056,20.104848,20.721029,-0.10058848559192,-0.9463937269857468,0.7277855840285482,-0.24511655577767,0.6943110068253269,1.7785305759749417,-0.34570504136959,-0.8372059961706435,2.50631616000349
190,11.281834,18.397876,20.678337,-0.10499050655091,-0.9615496921334191,0.7277855840285482,-0.23956222519695,0.7166115592294848,1.7785305759749417,-0.34455273174786,-0.824456933663053,2.50631616000349
191,8.172713,18.14972,20.31377,-0.10740205569449,-0.9698525500962726,0.7277855840285482,-0.2447109993655,0.6959393096227573,1.7785305759749417,-0.35211305505999,-0.9081037527699077,2.50631616000349
192,11.332624,19.314434,20.215841,-0.09833489419168,-0.9386347106072858,0.7277855840285482,-0.24453038547344,0.6966644716393617,1.7785305759749417,-0.34286527966512,-0.8057870972964027,2.50631616000349
193,9.335407,17.315658,19.930947,-0.09101256227961,-0.9134242428941822,0.7277855840285482,-0.24921391335293,0.6778601787736385,1.7785305759749417,-0.34022647563254,-0.7765915782082818,2.50631616000349
194,11.109119,18.280059,19.700355,-0.08683834132354,-0.8990525831682831,0.7277855840285482,-0.24578593322042,0.6916234666216481,1.7785305759749417,-0.33262427454396,-0.6924814266952999,2.50631616000349
195,8.663569,17.915845,19.469387,-0.08747494763887,-0.9012443907988726,0.7277855840285482,-0.25452703835837,0.6565280630682928,1.7785305759749417,-0.34200198599724,-0.7962356844411629,2.50631616000349
196,10.212208,17.755122,19.258643,-0.07316915991179,-0.8519901909162417,0.7277855840285482,-0.25316075080715,0.662013686707781,1.7785305759749417,-0.32632991071895,-0.622841083217052,2.50631616000349
197,12.595944,21.33978,13.350128,0.01694020880051,-0.5417475854390232,0.7277855840285482,-0.26033682936473,0.633201840958959,1.7785305759749417,-0.24339662056422,0.2947262790647809,2.50631616000349
198,12.671021,22.882925,13.288899,-0.00793449582312,-0.6273901027842566,0.7277855840285482,-0.23396300298472,0.7390923508481531,1.7785305759749417,-0.24189749880783,0.31131244359754806,2.50631616000349
199,11.81611,20.703172,13.172151,0.06067980548357,-0.3911540718965968,0.7277855840285482,-0.3111346415742,0.42924940119491684,1.7785305759749417,-0.25045483609063,0.21663474078260725,2.50631616000349
200,11.940104,23.566693,13.083771,-0.01600425603183,-0.655173933350421,0.7277855840285482,-0.22932051542654,0.7577318674509668,1.7785305759749417,-0.24532477145837,0.2733933700878701,2.50631616000349
201,10.974811,23.63744,12.824718,-0.01368870007619,-0.6472015757246596,0.7277855840285482,-0.23268771787006,0.744212601095489,1.7785305759749417,-0.24637641794625,0.2617580365307828,2.50631616000349
202,10.410847,20.862384,12.503217,0.09313351142917,-0.279417385314083,0.7277855840285482,-0.34744380512022,0.28346866440913354,1.7785305759749417,-0.25431029369105,0.17397826285671547,2.50631616000349
203,12.557939,20.786947,12.492732,0.03612499748099,-0.475695199201969,0.7277855840285482,-0.28293424659536,0.5424735560960572,1.7785305759749417,-0.24680924911437,0.25696922672347555,2.50631616000349
204,12.669656,23.378787,12.404071,-0.01807765492778,-0.6623125548374597,0.7277855840285482,-0.22561991542484,0.7725897199077862,1.7785305759749417,-0.24369757035262,0.29139659441093135,2.50631616000349
205,11.357297,20.432783,12.301273,0.09548811378403,-0.2713105926478634,0.7277855840285482,-0.34988452682785,0.2736692040504176,1.7785305759749417,-0.25439641304382,0.17302544514967466,2.50631616000349
206,11.74629,23.803149,12.131536,-0.02236007626601,-0.6770567437349051,0.7277855840285482,-0.22560261082651,0.7726591976056443,1.7785305759749417,-0.24796268709253,0.24420768016959626,2.50631616000349
207,10.482655,16.786104,19.137312,-0.04275332047099,-0.7472697893560155,0.7277855840285482,-0.23852032613518,0.7207947680409117,1.7785305759749417,-0.28127364660618,-0.12434214100584517,2.50631616000349
208,8.221931,17.173872,18.943326,-0.04380709545495,-0.7508978904212251,0.7277855840285482,-0.23987508278075,0.7153554408114009,1.7785305759749417,-0.2836821782357,-0.1509899444409658,2.50631616000349
209,10.167519,15.928124,18.722564,-0.0231135870565,-0.6796510483475942,0.7277855840285482,-0.23143780143017,0.7492309965012902,1.7785305759749417,-0.25455138848666,0.17131080910858865,2.50631616000349
210,10.958609,17.513757,18.622856,-0.03767819665412,-0.7297963605820071,0.7277855840285482,-0.24670278694095,0.6879423129444435,1.7785305759749417,-0.28438098359507,-0.15872147166181094,2.50631616000349
211,8.316306,16.22734,18.56172,-0.02184835181451,-0.6752948988858235,0.7277855840285482,-0.23161741482239,0.7485098514762545,1.7785305759749417,-0.25346576663691,0.183322043381968,2.50631616000349
212,9.177606,15.657524,18.457331,-0.01685175061166,-0.6580918200289277,0.7277855840285482,-0.229739577002,0.7560493416293035,1.7785305759749417,-0.24659132761366,0.25938029296982723,2.50631616000349
213,7.929785,17.754282,18.181519,-0.0377956406668,-0.730200715168131,0.7277855840285482,-0.24938994684725,0.6771534069839653,1.7785305759749417,-0.28718558751406,-0.18975138757846688,2.50631616000349
214,9.985345,15.572299,17.804875,-0.00384982290145,-0.61332675301441,0.7277855840285482,-0.2365845800986,0.7285667587970504,1.7785305759749417,-0.24043440300005,0.3275000198845326,2.50631616000349
215,10.945725,18.084988,17.770141,-0.02158866515246,-0.6744008090947907,0.7277855840285482,-0.26559973521203,0.6120713544061314,1.7785305759749417,-0.28718840036449,-0.1897825087331293,2.50631616000349
216,8.837857,15.663638,17.504346,-0.00066791303417,-0.6023715768576396,0.7277855840285482,-0.23887269006891,0.7193800322315675,1.7785305759749417,-0.23954060310308,0.33738895124539403,2.50631616000349
217,10.179214,15.94771,16.893084,0.02120719049772,-0.5270565545486321,0.7277855840285482,-0.26213574554356,0.6259792199907477,1.7785305759749417,-0.24092855504584,0.3220327607371414,2.50631616000349
218,10.341332,17.325709,16.348013,0.06748706571533,-0.36771697339460274,0.7277855840285482,-0.32478759985122,0.3744329823477328,1.7785305759749417,-0.25730053413589,0.14089447910182984,2.50631616000349
219,9.512438,16.448329,16.292307,0.04718226725759,-0.43762550418602086,0.7277855840285482,-0.29204674135199,0.5058870288990207,1.7785305759749417,-0.2448644740944,0.27848606371349693,2.50631616000349
220,9.912623,17.70818,24.716496,-0.1021281602413,-0.9516947592938965,0.7277855840285482,-0.20995587226507,0.8354806138272053,1.7785305759749417,-0.31208403250637,-0.46522581351633896,2.50631616000349
221,10.158383,16.754721,24.494985,-0.0866266230637,-0.8983236464828028,0.7277855840285482,-0.19381868315312,0.9002711815143383,1.7785305759749417,-0.28044530621682,-0.11517744845936018,2.50631616000349
222,9.203007,17.129524,24.299594,-0.09327078140675,-0.9211991923334494,0.7277855840285482,-0.20231063956292,0.8661761062971871,1.7785305759749417,-0.29558142096967,-0.2826422248242658,2.50631616000349
223,10.966923,16.410918,23.958714,-0.08043846753199,-0.8770180983173775,0.7277855840285482,-0.19035631606104,0.914172532479544,1.7785305759749417,-0.27079478359303,-0.008404829502229316,2.50631616000349
224,8.822289,18.001041,23.928474,-0.10894905123206,-0.9751787879014636,0.7277855840285482,-0.22428902229503,0.7779332354861865,1.7785305759749417,-0.33323807352709,-0.6992724500933962,2.50631616000349
225,11.251078,18.703188,23.902166,-0.10447981159407,-0.9597913917893119,0.7277855840285482,-0.21818786425832,0.8024292917699059,1.7785305759749417,-0.32266767585239,-0.5823224063347459,2.50631616000349
226,10.038712,16.104309,23.742259,-0.08140206957235,-0.8803357378915592,0.7277855840285482,-0.19188484328809,0.9080355190208327,1.7785305759749417,-0.27328691286044,-0.03597755059042462,2.50631616000349
227,11.707396,16.945852,23.523182,-0.07997939172422,-0.8754375204401885,0.7277855840285482,-0.19296030191644,0.9037175690624213,1.7785305759749417,-0.27293969364066,-0.03213594460768043,2.50631616000349
228,11.842393,17.970085,23.484235,-0.08672850918617,-0.8986744359350959,0.7277855840285482,-0.20078721178894,0.8722926455297488,1.7785305759749417,-0.28751572097511,-0.19340395807809974,2.50631616000349
229,10.804832,16.043432,23.041025,-0.0768998362399,-0.8648347459360467,0.7277855840285482,-0.1926762822207,0.904857903800625,1.7785305759749417,-0.2695761184606,0.005078385127051499,2.50631616000349
230,8.535661,17.746109,23.003202,-0.10731121053963,-0.9695397742113506,0.7277855840285482,-0.22739223634913,0.7654738784801427,1.7785305759749417,-0.33470344688876,-0.7154852250564662,2.50631616000349
231,11.509959,18.759637,22.937666,-0.10306033230462,-0.9549041868352304,0.7277855840285482,-0.22304247242093,0.7829381141817862,1.7785305759749417,-0.32610280472555,-0.6203284004700673,2.50631616000349
232,9.919533,16.049107,22.549319,-0.08054037394899,-0.8773689576428475,0.7277855840285482,-0.20011619694622,0.8749867598692858,1.7785305759749417,-0.28065657089521,-0.11751486415011547,2.50631616000349
233,9.354646,16.670444,21.965207,-0.08868161796417,-0.9053989038203585,0.7277855840285482,-0.21374251197114,0.8202773132721393,1.7785305759749417,-0.30242412993531,-0.3583494155645628,2.50631616000349
234,8.863934,21.149576,8.434904,-0.00200666794592,-0.6069808513187984,0.7277855840285482,-0.2411498042935,0.710237453417121,1.7785305759749417,-0.24315647223942,0.29738326113473157,2.50631616000349
235,9.798031,20.646387,8.406256,0.00576706004293,-0.5802162467055736,0.7277855840285482,-0.24425537493862,0.6977686347341434,1.7785305759749417,-0.23848831489569,0.3490313847363804,2.50631616000349
236,8.93843,23.250266,8.288759,-0.0187546665749,-0.6646434762537614,0.7277855840285482,-0.22427188105133,0.7780020573177013,1.7785305759749417,-0.24302654762623,0.29882073677808085,2.50631616000349
237,9.888053,23.671502,8.208337,-0.02104732749295,-0.6725370072689725,0.7277855840285482,-0.21753052510727,0.8050684984163703,1.7785305759749417,-0.23857785260022,0.34804074665585727,2.50631616000349
